chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
1	16405000	16410000	1	16570000	16575000	3281	3314	0	0	0.6719076542	0.0000000000	0.0000000000
1	16405000	16410000	1	16685000	16690000	3281	3337	0	0	0.5963413555	0.0000000000	0.0000000000
1	16400000	16405000	1	16735000	16740000	3280	3347	0	0	0.3450945822	0.0000000012	0.0000000016
1	16510000	16515000	1	17005000	17010000	3302	3401	0	0	0.3028538591	0.0000222418	0.0000223018
1	16525000	16530000	1	16565000	16570000	3305	3313	0	0	0.5995047266	0.0000000000	0.0000000000
1	16575000	16580000	1	16685000	16690000	3315	3337	0	0	0.5588841686	0.0000000000	0.0000000000
1	16570000	16575000	1	16945000	16950000	3314	3389	0	0	0.3623168860	0.0000000209	0.0000000240
1	16580000	16585000	1	16635000	16640000	3316	3327	0	0	0.3013680281	0.0000003054	0.0000003143
1	16710000	16715000	1	16755000	16760000	3342	3351	0	0	0.5020991701	0.0000000000	0.0000000000
1	16715000	16720000	1	16945000	16950000	3343	3389	0	0	0.3576383888	0.0000000330	0.0000000368
1	16715000	16720000	1	16820000	16825000	3343	3364	0	0	0.3089883159	0.0000001615	0.0000001676
1	16770000	16775000	1	16820000	16825000	3354	3364	0	0	0.5217914541	0.0000000000	0.0000000000
1	16840000	16845000	1	17220000	17225000	3368	3444	0	0	0.6762165735	0.0000000000	0.0000000000
1	16835000	16840000	1	16990000	16995000	3367	3398	0	0	0.6159147206	0.0000000000	0.0000000000
1	16840000	16845000	1	16955000	16960000	3368	3391	0	0	0.4568053143	0.0000000011	0.0000000014
1	16915000	16920000	1	17690000	17695000	3383	3538	0	0	0.3064300842	0.0000029459	0.0000029774
1	16920000	16925000	1	17210000	17215000	3384	3442	0	0	0.3404990096	0.0000131198	0.0000131743
1	16975000	16980000	1	17370000	17375000	3395	3474	0	0	0.3374735004	0.0000006369	0.0000006502
1	17035000	17040000	1	17370000	17375000	3407	3474	0	0	0.3117279092	0.0000121971	0.0000122527
1	17280000	17285000	1	17370000	17375000	3456	3474	0	0	0.7012146462	0.0000000000	0.0000000000
1	17275000	17280000	1	17565000	17570000	3455	3513	0	0	0.4905544330	0.0000000000	0.0000000000
1	17280000	17285000	1	17440000	17445000	3456	3488	0	0	0.3398055654	0.0000000022	0.0000000028
1	17345000	17350000	1	17365000	17370000	3469	3473	0	0	0.3812193932	0.0000000070	0.0000000086
1	17390000	17395000	1	17440000	17445000	3478	3488	0	0	0.7289729271	0.0000000000	0.0000000000
1	17390000	17395000	1	17565000	17570000	3478	3513	0	0	0.6803694044	0.0000000000	0.0000000000
1	17385000	17390000	1	17740000	17745000	3477	3548	0	0	0.3697743187	0.0000000001	0.0000000001
1	17390000	17395000	1	17665000	17670000	3478	3533	0	0	0.5368269583	0.0000000000	0.0000000000
1	17450000	17455000	1	17565000	17570000	3490	3513	0	0	0.8693030469	0.0000000000	0.0000000000
1	17450000	17455000	1	17660000	17665000	3490	3532	0	0	0.6602431672	0.0000000000	0.0000000000
1	17445000	17450000	1	17730000	17735000	3489	3546	0	0	0.3963614220	0.0000000000	0.0000000000
1	17565000	17570000	1	17660000	17665000	3513	3532	0	0	0.3749941263	0.0000000000	0.0000000000
1	17575000	17580000	1	17720000	17725000	3515	3544	0	0	0.3455081348	0.0000000011	0.0000000015
1	17735000	17740000	1	17935000	17940000	3547	3587	0	0	0.4063526286	0.0000000000	0.0000000000
1	17740000	17745000	1	17810000	17815000	3548	3562	0	0	0.6936538924	0.0000000000	0.0000000000
1	17825000	17830000	1	17930000	17935000	3565	3586	0	0	0.8917976701	0.0000000000	0.0000000000
1	17820000	17825000	1	18425000	18430000	3564	3685	0	0	0.4542067510	0.0000000000	0.0000000000
1	17985000	17990000	1	18425000	18430000	3597	3685	0	0	0.5743160640	0.0000000000	0.0000000000
1	17985000	17990000	1	18905000	18910000	3597	3781	0	0	0.5518045383	0.0000000000	0.0000000000
1	17985000	17990000	1	18150000	18155000	3597	3630	0	0	0.4627668358	0.0000000000	0.0000000000
1	17990000	17995000	1	18630000	18635000	3598	3726	0	0	0.3931832239	0.0000000000	0.0000000000
1	17985000	17990000	1	18535000	18540000	3597	3707	0	0	0.3546259247	0.0000000004	0.0000000005
1	18245000	18250000	1	18425000	18430000	3649	3685	0	0	0.4746369521	0.0000000000	0.0000000000
1	18245000	18250000	1	18630000	18635000	3649	3726	0	0	0.4284071941	0.0000000000	0.0000000000
1	18250000	18255000	1	18910000	18915000	3650	3782	0	0	0.3371199362	0.0000000030	0.0000000038
1	18305000	18310000	1	18630000	18635000	3661	3726	0	0	0.3875323496	0.0000000000	0.0000000000
1	18310000	18315000	1	18900000	18905000	3662	3780	0	0	0.3337910266	0.0000000044	0.0000000055
1	18635000	18640000	1	18905000	18910000	3727	3781	0	0	0.3275466926	0.0000000089	0.0000000107
1	18920000	18925000	1	19145000	19150000	3784	3829	0	0	0.8051124046	0.0000000000	0.0000000000
1	18920000	18925000	1	19195000	19200000	3784	3839	0	0	0.4387284333	0.0000000000	0.0000000000
1	18920000	18925000	1	19300000	19305000	3784	3860	0	0	0.3648324224	0.0000000001	0.0000000002
1	18925000	18930000	1	19005000	19010000	3785	3801	0	0	0.3441130460	0.0000000013	0.0000000017
1	19160000	19165000	1	19185000	19190000	3832	3837	0	0	0.3287751154	0.0000004093	0.0000004198
1	19210000	19215000	1	19980000	19985000	3842	3996	0	0	0.3691403630	0.0000000001	0.0000000001
1	19225000	19230000	1	19565000	19570000	3845	3913	0	0	0.5946630103	0.0000000000	0.0000000000
1	19235000	19240000	1	19290000	19295000	3847	3858	0	0	0.6474914873	0.0000000000	0.0000000000
1	19230000	19235000	1	19420000	19425000	3846	3884	0	0	0.6791886508	0.0000000000	0.0000000000
1	19230000	19235000	1	19495000	19500000	3846	3899	0	0	0.3410113896	0.0000000019	0.0000000025
1	19275000	19280000	1	19800000	19805000	3855	3960	0	0	0.3211095234	0.0000000181	0.0000000209
1	19430000	19435000	1	19510000	19515000	3886	3902	0	0	0.4393097448	0.0000000000	0.0000000000
1	19485000	19490000	1	19565000	19570000	3897	3913	0	0	0.4039471403	0.0000000000	0.0000000000
1	19505000	19510000	1	19975000	19980000	3901	3995	0	0	0.3624478962	0.0000000001	0.0000000002
1	19585000	19590000	1	19975000	19980000	3917	3995	0	0	0.4954634653	0.0000000000	0.0000000000
1	19585000	19590000	1	19630000	19635000	3917	3926	0	0	0.6066567665	0.0000000000	0.0000000000
1	19665000	19670000	1	19975000	19980000	3933	3995	0	0	0.6250593241	0.0000000000	0.0000000000
1	19670000	19675000	1	19910000	19915000	3934	3982	0	0	0.4625549946	0.0000000000	0.0000000000
1	19675000	19680000	1	19705000	19710000	3935	3941	0	0	0.4381200002	0.0000000000	0.0000000000
1	19715000	19720000	1	19910000	19915000	3943	3982	0	0	0.6134227575	0.0000000000	0.0000000000
1	19720000	19725000	1	19805000	19810000	3944	3961	0	0	0.4508667769	0.0000000000	0.0000000000
1	19725000	19730000	1	19760000	19765000	3945	3952	0	0	0.3275974381	0.0000001290	0.0000001346
1	19765000	19770000	1	19910000	19915000	3953	3982	0	0	0.3416727003	0.0000000017	0.0000000023
1	19815000	19820000	1	19910000	19915000	3963	3982	0	0	0.5270103060	0.0000000000	0.0000000000
1	19815000	19820000	1	19975000	19980000	3963	3995	0	0	0.3400211864	0.0000000021	0.0000000028
1	19930000	19935000	1	19965000	19970000	3986	3993	0	0	0.5825999079	0.0000000000	0.0000000000
1	19990000	19995000	1	20030000	20035000	3998	4006	0	0	0.7009503192	0.0000000000	0.0000000000
1	19990000	19995000	1	20135000	20140000	3998	4027	0	0	0.6091180202	0.0000000000	0.0000000000
1	19995000	20000000	1	20200000	20205000	3999	4040	0	0	0.3740545238	0.0000000000	0.0000000000
1	20045000	20050000	1	20135000	20140000	4009	4027	0	0	0.4226251863	0.0000000000	0.0000000000
1	20215000	20220000	1	20235000	20240000	4043	4047	0	0	0.4382882606	0.0000000000	0.0000000000
1	20240000	20245000	1	20475000	20480000	4048	4095	0	0	0.7458855770	0.0000000000	0.0000000000
1	20245000	20250000	1	20815000	20820000	4049	4163	0	0	0.6272291516	0.0000000000	0.0000000000
1	20245000	20250000	1	20415000	20420000	4049	4083	0	0	0.5295032797	0.0000000000	0.0000000000
1	20250000	20255000	1	20755000	20760000	4050	4151	0	0	0.3465070385	0.0000000010	0.0000000013
1	20305000	20310000	1	20480000	20485000	4061	4096	0	0	0.3311106072	0.0000000059	0.0000000073
1	20305000	20310000	1	20810000	20815000	4061	4162	0	0	0.3108250193	0.0000000544	0.0000000590
1	20425000	20430000	1	20475000	20480000	4085	4095	0	0	0.6998272669	0.0000000000	0.0000000000
1	20420000	20425000	1	20820000	20825000	4084	4164	0	0	0.4772944435	0.0000000000	0.0000000000
1	20425000	20430000	1	20520000	20525000	4085	4104	0	0	0.4329347855	0.0000000000	0.0000000000
1	20480000	20485000	1	20820000	20825000	4096	4164	0	0	0.3391110911	0.0000000024	0.0000000031
1	20485000	20490000	1	20520000	20525000	4097	4104	0	0	0.5179524246	0.0000000000	0.0000000000
1	20540000	20545000	1	20815000	20820000	4108	4163	0	0	0.8243246315	0.0000000000	0.0000000000
1	20540000	20545000	1	20695000	20700000	4108	4139	0	0	0.3471247387	0.0000000009	0.0000000012
1	20540000	20545000	1	20960000	20965000	4108	4192	0	0	0.3253795833	0.0000000113	0.0000000134
1	20700000	20705000	1	20815000	20820000	4140	4163	0	0	0.6186756727	0.0000000000	0.0000000000
1	20845000	20850000	1	20965000	20970000	4169	4193	0	0	0.8237705036	0.0000000000	0.0000000000
1	20845000	20850000	1	21045000	21050000	4169	4209	0	0	0.4029807953	0.0000000000	0.0000000000
1	20850000	20855000	1	21520000	21525000	4170	4304	0	0	0.4715085489	0.0000000000	0.0000000000
1	21025000	21030000	1	21520000	21525000	4205	4304	0	0	0.7264483640	0.0000000000	0.0000000000
1	21015000	21020000	1	21700000	21705000	4203	4340	0	0	0.3543317983	0.0000000004	0.0000000005
1	21020000	21025000	1	21310000	21315000	4204	4262	0	0	0.3284740359	0.0000000080	0.0000000097
1	21065000	21070000	1	21100000	21105000	4213	4220	0	0	0.6817058074	0.0000000000	0.0000000000
1	21095000	21100000	1	21510000	21515000	4219	4302	0	0	0.3501243515	0.0000000006	0.0000000009
1	21095000	21100000	1	22055000	22060000	4219	4411	0	0	0.3498560108	0.0000000007	0.0000000009
1	21145000	21150000	1	21515000	21520000	4229	4303	0	0	0.3170868764	0.0000000279	0.0000000315
1	21190000	21195000	1	21515000	21520000	4238	4303	0	0	0.3502482733	0.0000000006	0.0000000009
1	21245000	21250000	1	21515000	21520000	4249	4303	0	0	0.3427472786	0.0000000015	0.0000000020
1	21305000	21310000	1	21515000	21520000	4261	4303	0	0	0.5171096618	0.0000000000	0.0000000000
1	21440000	21445000	1	21485000	21490000	4288	4297	0	0	0.3382410951	0.0000000155	0.0000000181
1	21575000	21580000	1	21690000	21695000	4315	4338	0	0	0.7344489739	0.0000000000	0.0000000000
1	21555000	21560000	1	21980000	21985000	4311	4396	0	0	0.5395903340	0.0000000000	0.0000000000
1	21560000	21565000	1	21800000	21805000	4312	4360	0	0	0.4506788516	0.0000000000	0.0000000000
1	21560000	21565000	1	21900000	21905000	4312	4380	0	0	0.4207669900	0.0000000000	0.0000000000
1	21555000	21560000	1	22295000	22300000	4311	4459	0	0	0.3027268022	0.0000001256	0.0000001312
1	21695000	21700000	1	21975000	21980000	4339	4395	0	0	0.4097872405	0.0000000000	0.0000000000
1	21705000	21710000	1	21810000	21815000	4341	4362	0	0	0.3579106168	0.0000000002	0.0000000004
1	21700000	21705000	1	21905000	21910000	4340	4381	0	0	0.3637444058	0.0000000001	0.0000000002
1	21830000	21835000	1	21980000	21985000	4366	4396	0	0	0.4384641548	0.0000000000	0.0000000000
1	21830000	21835000	1	22295000	22300000	4366	4459	0	0	0.3394489295	0.0000000023	0.0000000029
1	21890000	21895000	1	21970000	21975000	4378	4394	0	0	0.3111409654	0.0000000526	0.0000000572
1	21935000	21940000	1	22300000	22305000	4387	4460	0	0	0.3126086066	0.0000000451	0.0000000494
1	21990000	21995000	1	22285000	22290000	4398	4457	0	0	0.4841413502	0.0000000000	0.0000000000
1	22030000	22035000	1	22075000	22080000	4406	4415	0	0	0.6697873711	0.0000000000	0.0000000000
1	22010000	22015000	1	22150000	22155000	4402	4430	0	0	0.3351781291	0.0000000037	0.0000000047
1	22100000	22105000	1	22350000	22355000	4420	4470	0	0	0.3429845287	0.0000000015	0.0000000020
1	22130000	22135000	1	22190000	22195000	4426	4438	0	0	0.3153326844	0.0000000584	0.0000000631
1	22145000	22150000	1	22280000	22285000	4429	4456	0	0	0.5417731823	0.0000000000	0.0000000000
1	22305000	22310000	1	22330000	22335000	4461	4466	0	0	0.4633607775	0.0000000000	0.0000000000
1	22330000	22335000	1	22735000	22740000	4466	4547	0	0	0.4456966966	0.0000000000	0.0000000000
1	22325000	22330000	1	22970000	22975000	4465	4594	0	0	0.3208133591	0.0000000187	0.0000000215
1	22350000	22355000	1	22410000	22415000	4470	4482	0	0	0.4680745489	0.0000000000	0.0000000000
1	22455000	22460000	1	22740000	22745000	4491	4548	0	0	0.8185995424	0.0000000000	0.0000000000
1	22455000	22460000	1	22965000	22970000	4491	4593	0	0	0.7254193840	0.0000000000	0.0000000000
1	22460000	22465000	1	22600000	22605000	4492	4520	0	0	0.6678611101	0.0000000000	0.0000000000
1	22450000	22455000	1	22830000	22835000	4490	4566	0	0	0.3791579490	0.0000000000	0.0000000000
1	22460000	22465000	1	23245000	23250000	4492	4649	0	0	0.4149256012	0.0000000000	0.0000000000
1	22460000	22465000	1	22530000	22535000	4492	4506	0	0	0.3370424474	0.0000000036	0.0000000046
1	22540000	22545000	1	22975000	22980000	4508	4595	0	0	0.3282984663	0.0000000081	0.0000000099
1	22745000	22750000	1	22965000	22970000	4549	4593	0	0	0.8323000929	0.0000000000	0.0000000000
1	23000000	23005000	1	23260000	23265000	4600	4652	0	0	0.3646906809	0.0000000001	0.0000000002
1	23005000	23010000	1	23285000	23290000	4601	4657	0	0	0.3292822047	0.0000000073	0.0000000089
1	23030000	23035000	1	23210000	23215000	4606	4642	0	0	0.4242876944	0.0000000000	0.0000000000
1	23300000	23305000	1	23515000	23520000	4660	4703	0	0	0.6805126726	0.0000000000	0.0000000000
1	23305000	23310000	1	23415000	23420000	4661	4683	0	0	0.6720398082	0.0000000000	0.0000000000
1	23305000	23310000	1	23600000	23605000	4661	4720	0	0	0.5448404193	0.0000000000	0.0000000000
1	23295000	23300000	1	23730000	23735000	4659	4746	0	0	0.3126408111	0.0000000449	0.0000000492
1	23290000	23295000	1	23775000	23780000	4658	4755	0	0	0.3130666054	0.0000000429	0.0000000472
1	23300000	23305000	1	23320000	23325000	4660	4664	0	0	0.3043012870	0.0000058367	0.0000058764
1	23370000	23375000	1	23405000	23410000	4674	4681	0	0	0.3691485399	0.0000000018	0.0000000024
1	23415000	23420000	1	23600000	23605000	4683	4720	0	0	0.5381508063	0.0000000000	0.0000000000
1	23420000	23425000	1	23510000	23515000	4684	4702	0	0	0.8531310481	0.0000000000	0.0000000000
1	23530000	23535000	1	23600000	23605000	4706	4720	0	0	0.6171064280	0.0000000000	0.0000000000
1	23545000	23550000	1	23735000	23740000	4709	4747	0	0	0.4313583237	0.0000000000	0.0000000000
1	23620000	23625000	1	23650000	23655000	4724	4730	0	0	0.5449172694	0.0000000000	0.0000000000
1	23625000	23630000	1	23725000	23730000	4725	4745	0	0	0.4454917150	0.0000000000	0.0000000000
1	23635000	23640000	1	23855000	23860000	4727	4771	0	0	0.3489475852	0.0000000007	0.0000000010
1	23690000	23695000	1	23855000	23860000	4738	4771	0	0	0.3662103244	0.0000000001	0.0000000001
1	23720000	23725000	1	23985000	23990000	4744	4797	0	0	0.3267040674	0.0000000097	0.0000000117
1	23750000	23755000	1	23795000	23800000	4750	4759	0	0	0.3278537338	0.0000000455	0.0000000498
1	23750000	23755000	1	24080000	24085000	4750	4816	0	0	0.3322468047	0.0000000052	0.0000000065
1	23820000	23825000	1	23860000	23865000	4764	4772	0	0	0.8604382693	0.0000000000	0.0000000000
1	23820000	23825000	1	23970000	23975000	4764	4794	0	0	0.6481257949	0.0000000000	0.0000000000
1	23825000	23830000	1	24080000	24085000	4765	4816	0	0	0.4408710974	0.0000000000	0.0000000000
1	23825000	23830000	1	24255000	24260000	4765	4851	0	0	0.3614423625	0.0000035488	0.0000035818
1	23875000	23880000	1	24075000	24080000	4775	4815	0	0	0.6676714156	0.0000000000	0.0000000000
1	23870000	23875000	1	23965000	23970000	4774	4793	0	0	0.8415331145	0.0000000000	0.0000000000
1	23880000	23885000	1	24235000	24240000	4776	4847	0	0	0.3549669018	0.0000000427	0.0000000469
1	24020000	24025000	1	24075000	24080000	4804	4815	0	0	0.8446439480	0.0000000000	0.0000000000
1	23970000	23975000	1	24005000	24010000	4794	4801	0	0	0.5391774525	0.0000000000	0.0000000000
1	23975000	23980000	1	24245000	24250000	4795	4849	0	0	0.4026167579	0.0000000071	0.0000000087
1	23995000	24000000	1	24360000	24365000	4799	4872	0	0	0.3686191533	0.0000021625	0.0000021891
1	23985000	23990000	1	24385000	24390000	4797	4877	0	0	0.3111168300	0.0000008105	0.0000008259
1	24020000	24025000	1	24245000	24250000	4804	4849	0	0	0.5024819729	0.0000000000	0.0000000000
1	24095000	24100000	1	24245000	24250000	4819	4849	0	0	0.6772543023	0.0000000000	0.0000000000
1	24125000	24130000	1	24360000	24365000	4825	4872	0	0	0.4901002532	0.0000000001	0.0000000001
1	24100000	24105000	1	24120000	24125000	4820	4824	0	0	0.3301505944	0.0000007545	0.0000007694
1	24120000	24125000	1	24970000	24975000	4824	4994	0	0	0.3352320445	0.0000000037	0.0000000047
1	24130000	24135000	1	24185000	24190000	4826	4837	0	0	0.4350073695	0.0000000000	0.0000000000
1	24135000	24140000	1	24725000	24730000	4827	4945	0	0	0.3157929212	0.0000000321	0.0000000358
1	24195000	24200000	1	24240000	24245000	4839	4848	0	0	0.3511384084	0.0000014090	0.0000014298
1	24250000	24255000	1	24390000	24395000	4850	4878	0	0	0.4226705015	0.0000000457	0.0000000500
1	24250000	24255000	1	24440000	24445000	4850	4888	0	0	0.4327642539	0.0000000021	0.0000000028
1	24255000	24260000	1	24715000	24720000	4851	4943	0	0	0.3899159041	0.0000004600	0.0000004713
1	24395000	24400000	1	24715000	24720000	4879	4943	0	0	0.4392728343	0.0000000000	0.0000000000
1	24405000	24410000	1	24455000	24460000	4881	4891	0	0	0.3301226723	0.0000000236	0.0000000269
1	24400000	24405000	1	24945000	24950000	4880	4989	0	0	0.3520648962	0.0000000005	0.0000000007
1	24470000	24475000	1	24715000	24720000	4894	4943	0	0	0.5544269576	0.0000000000	0.0000000000
1	24470000	24475000	1	24910000	24915000	4894	4982	0	0	0.3415467699	0.0000000018	0.0000000023
1	24480000	24485000	1	24510000	24515000	4896	4902	0	0	0.4839895695	0.0000000000	0.0000000000
1	24470000	24475000	1	24950000	24955000	4894	4990	0	0	0.3027055115	0.0000001259	0.0000001315
1	24525000	24530000	1	24715000	24720000	4905	4943	0	0	0.8310077905	0.0000000000	0.0000000000
1	24525000	24530000	1	24960000	24965000	4905	4992	0	0	0.6204108185	0.0000000000	0.0000000000
1	24520000	24525000	1	25155000	25160000	4904	5031	0	0	0.3977068483	0.0000000000	0.0000000000
1	24525000	24530000	1	24860000	24865000	4905	4972	0	0	0.3981211586	0.0000000000	0.0000000000
1	24520000	24525000	1	25070000	25075000	4904	5014	0	0	0.3269620266	0.0000000095	0.0000000114
1	24530000	24535000	1	24910000	24915000	4906	4982	0	0	0.4316836783	0.0000000000	0.0000000000
1	24535000	24540000	1	24645000	24650000	4907	4929	0	0	0.3331087504	0.0000000047	0.0000000059
1	24655000	24660000	1	24705000	24710000	4931	4941	0	0	0.3798522094	0.0000000001	0.0000000001
1	24725000	24730000	1	24955000	24960000	4945	4991	0	0	0.5156068705	0.0000000000	0.0000000000
1	24725000	24730000	1	25155000	25160000	4945	5031	0	0	0.3936516047	0.0000000000	0.0000000000
1	24730000	24735000	1	24910000	24915000	4946	4982	0	0	0.3188639523	0.0000000231	0.0000000263
1	24735000	24740000	1	24850000	24855000	4947	4970	0	0	0.3515658851	0.0000000005	0.0000000007
1	24870000	24875000	1	24955000	24960000	4974	4991	0	0	0.4811435291	0.0000000000	0.0000000000
1	24920000	24925000	1	25160000	25165000	4984	5032	0	0	0.4442261842	0.0000000000	0.0000000000
1	24925000	24930000	1	24955000	24960000	4985	4991	0	0	0.3521950592	0.0000000224	0.0000000256
1	24975000	24980000	1	24995000	25000000	4995	4999	0	0	0.6875933412	0.0000000000	0.0000000000
1	25005000	25010000	1	25155000	25160000	5001	5031	0	0	0.8000856382	0.0000000000	0.0000000000
1	24995000	25000000	1	25540000	25545000	4999	5108	0	0	0.4952994748	0.0000000000	0.0000000000
1	24990000	24995000	1	25235000	25240000	4998	5047	0	0	0.3328122044	0.0000000049	0.0000000061
1	25000000	25005000	1	25435000	25440000	5000	5087	0	0	0.3878976336	0.0000000000	0.0000000000
1	25020000	25025000	1	25070000	25075000	5004	5014	0	0	0.3310418689	0.0000000215	0.0000000245
1	25080000	25085000	1	25150000	25155000	5016	5030	0	0	0.4130186863	0.0000000000	0.0000000000
1	25175000	25180000	1	25530000	25535000	5035	5106	0	0	0.7924563079	0.0000000000	0.0000000000
1	25180000	25185000	1	25425000	25430000	5036	5085	0	0	0.6511221101	0.0000000000	0.0000000000
1	25180000	25185000	1	25225000	25230000	5036	5045	0	0	0.6849405135	0.0000000000	0.0000000000
1	25175000	25180000	1	25370000	25375000	5035	5074	0	0	0.4160213660	0.0000000000	0.0000000000
1	25180000	25185000	1	25475000	25480000	5036	5095	0	0	0.4071968744	0.0000000000	0.0000000000
1	25210000	25215000	1	26010000	26015000	5042	5202	0	0	0.3210115664	0.0000000183	0.0000000211
1	25280000	25285000	1	25360000	25365000	5056	5072	0	0	0.6993352745	0.0000000000	0.0000000000
