BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr1	23980000	23985000	chr1	24955000	24960000	0.12791328592965742	2.599207668339954
chr1	23980000	23985000	chr1	24825000	24830000	0.1734770118587428	2.111212657236631
chr1	24075000	24080000	chr1	24625000	24630000	0.06681742030330229	3.2
chr1	24150000	24155000	chr1	24390000	24395000	0.0034092733494349545	2.111212657236631
chr1	24175000	24180000	chr1	25765000	25770000	0.17309546630942055	2.111212657236631
chr1	24195000	24200000	chr1	24390000	24395000	1.061382889966378e-06	2.111212657236631
chr1	24195000	24200000	chr1	24635000	24640000	0.0001289152006801797	2.111212657236631
chr1	24195000	24200000	chr1	24830000	24835000	0.09692008003964178	2.111212657236631
chr1	24200000	24205000	chr1	24585000	24590000	0.033248012960792085	2.111212657236631
chr1	24220000	24225000	chr1	25365000	25370000	0.162356994515307	2.111212657236631
chr1	24285000	24290000	chr1	25160000	25165000	0.19347460447938716	2.111212657236631
chr1	24305000	24310000	chr1	25695000	25700000	0.02288638174462153	2.111212657236631
chr1	24395000	24400000	chr1	24635000	24640000	0.11501889246520491	2.599207668339954
chr1	24660000	24665000	chr1	25220000	25225000	0.0014850003806639739	3.6758347359905126
chr1	24645000	24650000	chr1	25820000	25825000	0.11706172397100298	2.111212657236631
chr1	24655000	24660000	chr1	24830000	24835000	0.004968749708007024	2.111212657236631
chr1	24685000	24690000	chr1	24830000	24835000	3.833360661520402e-06	2.111212657236631
chr1	24750000	24755000	chr1	24825000	24830000	0.16213041567163114	2.599207668339954
chr1	24845000	24850000	chr1	25100000	25105000	0.006227971752044854	2.111212657236631
chr1	24845000	24850000	chr1	25205000	25210000	3.952658339021134e-05	2.599207668339954
chr1	24850000	24855000	chr1	25150000	25155000	0.14929722604865397	2.599207668339954
chr1	24930000	24935000	chr1	25030000	25035000	0.04477424196793035	2.111212657236631
chr1	24960000	24965000	chr1	25025000	25030000	0.00011570678498060312	2.599207668339954
chr1	25040000	25045000	chr1	25095000	25100000	0.11501889246520491	2.111212657236631
chr1	25240000	25245000	chr1	25810000	25815000	0.013869382966427176	2.599207668339954
chr1	25265000	25270000	chr1	25805000	25810000	0.10509927091521108	5.571523605095194
chr1	25285000	25290000	chr1	25400000	25405000	0.0001289152006801797	2.111212657236631
chr1	25285000	25290000	chr1	25520000	25525000	0.16056385638367449	2.111212657236631
chr1	25290000	25295000	chr1	25795000	25800000	0.022237910018026986	3.2
chr1	25400000	25405000	chr1	25515000	25520000	0.07869162168305022	2.599207668339954
chr1	25400000	25405000	chr1	25805000	25810000	0.0015117635809255463	2.111212657236631
chr1	25430000	25435000	chr1	25810000	25815000	0.06323160012055734	2.111212657236631
chr1	25515000	25520000	chr1	25800000	25805000	0.024702161289237426	6.4
chr1	25575000	25580000	chr1	25795000	25800000	0.11542140281242319	2.599207668339954
chr1	25595000	25600000	chr1	25800000	25805000	0.07387509574903207	4.222425314473262
chr1	24255000	24260000	chr1	26065000	26070000	0.044496141552564865	2.111212657236631
chr1	24305000	24310000	chr1	26020000	26025000	0.09275271949445933	2.599207668339954
chr1	25365000	25370000	chr1	26350000	26355000	0.17174725623826012	2.111212657236631
chr1	25435000	25440000	chr1	26535000	26540000	0.13016885820897453	2.111212657236631
chr1	25590000	25595000	chr1	26345000	26350000	0.19746682775601232	2.111212657236631
chr1	26035000	26040000	chr1	26150000	26155000	0.11860217884233812	3.2
chr1	26100000	26105000	chr1	26150000	26155000	0.001354381304304375	2.111212657236631
chr1	26275000	26280000	chr1	26365000	26370000	0.0629322540928957	2.599207668339954
chr1	26275000	26280000	chr1	26415000	26420000	0.07120366624901753	2.599207668339954
chr1	26280000	26285000	chr1	26320000	26325000	5.931819221486922e-05	2.111212657236631
chr1	26545000	26550000	chr1	27345000	27350000	0.1876604831489743	2.111212657236631
chr1	26600000	26605000	chr1	26790000	26795000	4.725381108859616e-05	2.111212657236631
chr1	26600000	26605000	chr1	26875000	26880000	0.0016553294517471391	2.599207668339954
chr1	26605000	26610000	chr1	26740000	26745000	0.04311008387359805	3.2
chr1	26610000	26615000	chr1	26690000	26695000	0.001423462394594538	3.2
chr1	26695000	26700000	chr1	26785000	26790000	0.1328851184677954	2.111212657236631
chr1	26800000	26805000	chr1	26880000	26885000	0.023811503979407338	2.111212657236631
chr1	27040000	27045000	chr1	27095000	27100000	0.01465241322391618	2.111212657236631
chr1	27045000	27050000	chr1	27285000	27290000	0.030331387092807284	2.111212657236631
chr1	27040000	27045000	chr1	27390000	27395000	0.06826466903650057	3.6758347359905126
chr1	27040000	27045000	chr1	27585000	27590000	0.19932934822782414	4.222425314473262
chr1	27100000	27105000	chr1	27390000	27395000	0.022143410277891358	2.111212657236631
chr1	27100000	27105000	chr1	27600000	27605000	0.11010453473197065	2.111212657236631
chr1	27105000	27110000	chr1	27195000	27200000	0.11010453473197065	2.111212657236631
chr1	27105000	27110000	chr1	27280000	27285000	0.00011056076880566756	2.599207668339954
chr1	27105000	27110000	chr1	27660000	27665000	0.11411699946167887	2.111212657236631
chr1	27200000	27205000	chr1	27280000	27285000	0.008516935010788495	2.599207668339954
chr1	27295000	27300000	chr1	27720000	27725000	0.1817343075308787	2.111212657236631
chr1	27300000	27305000	chr1	27390000	27395000	3.098826094136697e-05	2.111212657236631
chr1	27300000	27305000	chr1	27600000	27605000	0.001354381304304375	2.599207668339954
chr1	27300000	27305000	chr1	27665000	27670000	0.032845291351359836	2.111212657236631
chr1	27400000	27405000	chr1	27605000	27610000	0.001410905942346442	2.599207668339954
chr1	27405000	27410000	chr1	27560000	27565000	0.12172475498975792	2.111212657236631
chr1	27405000	27410000	chr1	27660000	27665000	0.008143377636968319	2.599207668339954
chr1	27410000	27415000	chr1	27530000	27535000	0.1510814244622521	3.2
chr1	27610000	27615000	chr1	27660000	27665000	1.4453047820187335e-05	2.111212657236631
chr1	27780000	27785000	chr1	28590000	28595000	0.18207788072072378	2.111212657236631
chr1	27850000	27855000	chr1	27980000	27985000	6.407965532052058e-05	2.111212657236631
chr1	27850000	27855000	chr1	28215000	28220000	0.001354381304304375	3.2
chr1	27990000	27995000	chr1	28215000	28220000	0.07868511477847985	3.2
chr1	28045000	28050000	chr1	28210000	28215000	0.11698923934618091	2.111212657236631
chr1	28090000	28095000	chr1	28205000	28210000	0.0002932503663160535	2.111212657236631
chr1	28250000	28255000	chr1	28605000	28610000	0.10709741511616673	4.222425314473262
chr1	28255000	28260000	chr1	28875000	28880000	0.15962511150159792	3.2
chr1	28355000	28360000	chr1	28870000	28875000	0.022158776604025727	2.111212657236631
chr1	28410000	28415000	chr1	28600000	28605000	0.022158776604025727	2.111212657236631
chr1	28410000	28415000	chr1	28870000	28875000	0.028981050604677525	2.599207668339954
chr1	28515000	28520000	chr1	28595000	28600000	0.008516935010788495	2.599207668339954
chr1	28515000	28520000	chr1	28875000	28880000	0.09031501457797449	2.111212657236631
chr1	28650000	28655000	chr1	28875000	28880000	0.10009846087074827	2.111212657236631
chr1	28655000	28660000	chr1	28735000	28740000	0.14239688389667818	3.6758347359905126
chr1	28785000	28790000	chr1	28870000	28875000	0.000610414205766685	2.111212657236631
chr1	28780000	28785000	chr1	29035000	29040000	0.042098196945372084	2.599207668339954
chr1	28780000	28785000	chr1	29200000	29205000	0.0012264972652534373	2.111212657236631
chr1	28780000	28785000	chr1	30705000	30710000	0.12429136106018127	2.599207668339954
chr1	28880000	28885000	chr1	29200000	29205000	1.198519594680647e-06	2.111212657236631
chr1	28885000	28890000	chr1	29030000	29035000	1.4453047820187335e-05	2.111212657236631
chr1	28885000	28890000	chr1	29120000	29125000	0.14630796784889882	2.599207668339954
chr1	28885000	28890000	chr1	30705000	30710000	0.006531103479336841	2.111212657236631
chr1	29030000	29035000	chr1	29200000	29205000	0.07413471414373057	2.111212657236631
chr1	29035000	29040000	chr1	30705000	30710000	0.11432302820034977	2.599207668339954
chr1	29085000	29090000	chr1	30705000	30710000	0.13721023226751453	2.111212657236631
chr1	29180000	29185000	chr1	30710000	30715000	0.047945471430676054	2.111212657236631
chr1	29225000	29230000	chr1	30770000	30775000	0.14630796784889882	2.111212657236631
chr1	29230000	29235000	chr1	30790000	30795000	0.18229984059539375	5.198415336679908
chr1	29230000	29235000	chr1	30850000	30855000	0.1342666045513929	2.111212657236631
chr1	29235000	29240000	chr1	29450000	29455000	0.09031501457797449	2.111212657236631
chr1	29235000	29240000	chr1	29845000	29850000	0.0033597260380515267	2.111212657236631
chr1	29235000	29240000	chr1	30380000	30385000	0.0008793942775711182	2.111212657236631
chr1	29235000	29240000	chr1	30705000	30710000	3.7236964484377295e-06	2.599207668339954
chr1	29235000	29240000	chr1	30915000	30920000	0.03510589460919555	2.111212657236631
chr1	29240000	29245000	chr1	30105000	30110000	0.09322980799134209	2.599207668339954
chr1	29245000	29250000	chr1	30665000	30670000	0.19456670586238511	2.599207668339954
chr1	29330000	29335000	chr1	30700000	30705000	0.008516935010788495	3.2
chr1	29450000	29455000	chr1	30375000	30380000	0.006294026170155588	2.111212657236631
chr1	29510000	29515000	chr1	30705000	30710000	0.08652361458420652	2.111212657236631
chr1	29550000	29555000	chr1	30655000	30660000	0.026641724015194025	2.111212657236631
chr1	29705000	29710000	chr1	30705000	30710000	0.1024431234960748	2.111212657236631
chr1	29795000	29800000	chr1	30700000	30705000	0.028981050604677525	2.599207668339954
chr1	30380000	30385000	chr1	30690000	30695000	0.030609466427079596	4.222425314473262
chr1	30410000	30415000	chr1	30700000	30705000	0.10414339289582142	2.111212657236631
chr1	30720000	30725000	chr1	30910000	30915000	4.490859980850933e-06	2.111212657236631
chr1	30725000	30730000	chr1	30775000	30780000	3.5562025257895863e-07	2.111212657236631
chr1	30750000	30755000	chr1	31935000	31940000	0.010152577758588556	3.6758347359905126
chr1	30795000	30800000	chr1	30910000	30915000	2.3239799719299016e-06	3.2
chr1	30960000	30965000	chr1	32035000	32040000	0.09523461764920702	2.111212657236631
chr1	31160000	31165000	chr1	31980000	31985000	0.16535017222756215	2.111212657236631
chr1	31180000	31185000	chr1	31420000	31425000	0.001909245197236552	2.599207668339954
chr1	31175000	31180000	chr1	31620000	31625000	0.07413471414373057	2.599207668339954
chr1	31175000	31180000	chr1	31795000	31800000	0.16402556865646867	2.111212657236631
chr1	31180000	31185000	chr1	31540000	31545000	0.001354381304304375	3.2
chr1	31180000	31185000	chr1	31585000	31590000	0.09128611157146646	2.599207668339954
chr1	31265000	31270000	chr1	32040000	32045000	0.17844672158152716	2.111212657236631
chr1	31390000	31395000	chr1	31545000	31550000	0.010835216812622894	2.111212657236631
chr1	31425000	31430000	chr1	31540000	31545000	0.1735243516014647	2.111212657236631
chr1	31460000	31465000	chr1	31540000	31545000	0.16863726482885513	2.599207668339954
chr1	31565000	31570000	chr1	31790000	31795000	0.013049286013992889	3.2
chr1	31565000	31570000	chr1	31625000	31630000	0.05434386030780327	2.599207668339954
chr1	31565000	31570000	chr1	32060000	32065000	0.1657071997987583	2.111212657236631
chr1	31655000	31660000	chr1	31965000	31970000	0.09359958173265291	2.111212657236631
chr1	31660000	31665000	chr1	31740000	31745000	0.12172475498975792	3.2
chr1	31660000	31665000	chr1	31790000	31795000	0.00732659753086449	2.111212657236631
chr1	31735000	31740000	chr1	32970000	32975000	0.16535017222756215	2.111212657236631
chr1	31790000	31795000	chr1	33060000	33065000	0.1373511019611619	2.111212657236631
chr1	31810000	31815000	chr1	31965000	31970000	0.022158776604025727	2.599207668339954
chr1	31860000	31865000	chr1	31965000	31970000	0.07413471414373057	2.111212657236631
chr1	31905000	31910000	chr1	31965000	31970000	0.14985507615830876	2.111212657236631
chr1	31940000	31945000	chr1	32825000	32830000	0.08491136111540613	2.111212657236631
chr1	32020000	32025000	chr1	32815000	32820000	0.09684891185065286	2.111212657236631
chr1	32205000	32210000	chr1	32405000	32410000	0.015884829879591607	4.222425314473262
chr1	32210000	32215000	chr1	32315000	32320000	0.028478283791103388	3.2
chr1	32220000	32225000	chr1	32815000	32820000	0.19116236462522668	2.111212657236631
chr1	32335000	32340000	chr1	32815000	32820000	0.17068665844395814	2.111212657236631
chr1	32405000	32410000	chr1	32775000	32780000	0.015796329707021717	2.111212657236631
chr1	32440000	32445000	chr1	33050000	33055000	0.11698923934618091	2.111212657236631
chr1	32440000	32445000	chr1	33075000	33080000	0.11698923934618091	5.571523605095194
chr1	32445000	32450000	chr1	32770000	32775000	0.02883476903685782	2.111212657236631
chr1	32445000	32450000	chr1	32880000	32885000	0.04082180507650636	2.599207668339954
chr1	32515000	32520000	chr1	32770000	32775000	0.003438087422117079	2.111212657236631
chr1	32515000	32520000	chr1	32875000	32880000	0.11887918548440604	3.6758347359905126
chr1	32710000	32715000	chr1	32770000	32775000	0.004596117616539128	2.111212657236631
chr1	32710000	32715000	chr1	33080000	33085000	0.10009846087074827	3.2
chr1	32710000	32715000	chr1	32875000	32880000	0.16135102889138628	3.6758347359905126
chr1	32875000	32880000	chr1	33085000	33090000	0.007431856341918642	2.111212657236631
chr1	32930000	32935000	chr1	33065000	33070000	0.0012890162997480027	4.222425314473262
chr1	32940000	32945000	chr1	33005000	33010000	0.030129223048277202	3.6758347359905126
chr1	33105000	33110000	chr1	33365000	33370000	0.12172475498975792	3.6758347359905126
chr1	33110000	33115000	chr1	33460000	33465000	0.14985507615830876	4.222425314473262
chr1	33295000	33300000	chr1	33465000	33470000	0.0029063016700312796	2.111212657236631
chr1	33290000	33295000	chr1	33610000	33615000	0.15804239309802037	3.2
chr1	33295000	33300000	chr1	33365000	33370000	0.02063434441488492	2.111212657236631
chr1	33365000	33370000	chr1	33460000	33465000	0.002909295203230111	3.2
chr1	48560000	48565000	chr1	50345000	50350000	0.028997900180618336	3.2
chr1	48680000	48685000	chr1	50345000	50350000	0.02394075379940795	3.2
chr1	48915000	48920000	chr1	50335000	50340000	0.12615137135386514	3.6758347359905126
chr1	50370000	50375000	chr1	50605000	50610000	0.004258241562373692	3.2
chr1	50365000	50370000	chr1	50705000	50710000	0.0005629898854727234	2.599207668339954
chr1	50370000	50375000	chr1	51055000	51060000	0.024410810541441317	5.198415336679908
chr1	50365000	50370000	chr1	51185000	51190000	0.0028445085116356426	2.599207668339954
chr1	50370000	50375000	chr1	50735000	50740000	0.11851396671149424	2.111212657236631
chr1	50770000	50775000	chr1	51190000	51195000	0.0006662698812654523	5.198415336679908
chr1	50770000	50775000	chr1	51300000	51305000	0.08292859449481955	5.198415336679908
chr1	50775000	50780000	chr1	51050000	51055000	0.019499606070183962	4.222425314473262
chr1	50870000	50875000	chr1	50965000	50970000	0.171100694032134	2.111212657236631
chr1	50870000	50875000	chr1	51050000	51055000	0.020811972744277554	2.599207668339954
chr1	50870000	50875000	chr1	51185000	51190000	0.0011573641087355266	2.111212657236631
chr1	50970000	50975000	chr1	51505000	51510000	0.1453441351737186	2.111212657236631
chr1	51080000	51085000	chr1	51185000	51190000	0.17411464035122118	3.2
chr1	51235000	51240000	chr1	51290000	51295000	0.17225068975127858	2.111212657236631
chr1	51630000	51635000	chr1	51765000	51770000	0.01513440251828116	4.222425314473262
chr1	51885000	51890000	chr1	52295000	52300000	0.15542120406994586	2.111212657236631
chr1	51885000	51890000	chr1	53185000	53190000	0.021647635688265755	2.111212657236631
chr1	51895000	51900000	chr1	52000000	52005000	2.758891881504688e-06	2.599207668339954
chr1	51905000	51910000	chr1	53140000	53145000	0.12268892412914449	2.111212657236631
chr1	51915000	51920000	chr1	53360000	53365000	0.1453441351737186	2.111212657236631
chr1	51930000	51935000	chr1	51990000	51995000	0.19483180557994162	2.111212657236631
chr1	52055000	52060000	chr1	53820000	53825000	0.08292859449481955	2.111212657236631
chr1	52125000	52130000	chr1	52290000	52295000	0.00861911642647197	3.2
chr1	52125000	52130000	chr1	52675000	52680000	0.00353122264163485	3.6758347359905126
chr1	52170000	52175000	chr1	52670000	52675000	0.19310121501921582	2.599207668339954
chr1	52360000	52365000	chr1	52680000	52685000	0.10880270398117564	3.2
chr1	52405000	52410000	chr1	52680000	52685000	0.0010005605679474867	3.2
chr1	52470000	52475000	chr1	52680000	52685000	0.08292859449481955	2.599207668339954
chr1	52705000	52710000	chr1	53185000	53190000	0.00018946169654001643	3.6758347359905126
chr1	52905000	52910000	chr1	53180000	53185000	0.018265756921211265	2.599207668339954
chr1	53140000	53145000	chr1	54580000	54585000	0.171100694032134	2.111212657236631
chr1	53275000	53280000	chr1	53390000	53395000	5.062477690990061e-06	2.111212657236631
chr1	53275000	53280000	chr1	53445000	53450000	0.09370587497326917	2.111212657236631
chr1	53445000	53450000	chr1	54635000	54640000	0.09744877955923902	2.111212657236631
chr1	53450000	53455000	chr1	54825000	54830000	0.17955982754168484	2.599207668339954
chr1	53485000	53490000	chr1	53750000	53755000	0.03405520659782968	3.2
chr1	53625000	53630000	chr1	54970000	54975000	0.13759421750337744	2.111212657236631
chr1	53695000	53700000	chr1	54810000	54815000	0.18371387434311068	2.111212657236631
chr1	53805000	53810000	chr1	55085000	55090000	0.17432157898657055	2.599207668339954
chr1	53855000	53860000	chr1	54800000	54805000	0.02791486607172299	3.6758347359905126
